"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-10-20","97.7","-1.58","5","Woo, Bryan",665489,693433,,"foul",,,,,2,"Foul","L","R","R","TOR","SEA","S",,,2,2,2025,"-0.82","1.31",0.0784013573077732,3.3755132424829406,,,,0,6,"Bot",,,,,,,6.366724304324016,-142.07285302689277,-1.8669883625221857,-12.666103416258634,34.53942563484376,-14.225908547474528,"3.64","1.62",192,"76.6",58,"97.4",2425,"6.3",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.2",,,,,,,,47,7,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",228,"0","0","71.5","6.4",,"0","88.0",-2,-2,0.257,0.257,25,26,25,26,1,2,3,1,,4,"1.09","0.82","0.82","20.8",-11.19897921911894,11.30220736965758,25.8204893728839,36.4384242895298,23.46602136597658
"SI","2025-10-20","96.7","-1.79","4.87","Woo, Bryan",665489,693433,,"foul",,,,,7,"Foul","L","R","R","TOR","SEA","S",,,2,2,2025,"-1.44","0.31",-0.6008894730204912,1.5833389846333947,,,,0,6,"Bot",,,,,,,6.442464857237427,-140.702325471771,-3.8845810212992333,-20.55320297760208,33.75783050126173,-27.38429345307676,"3.64","1.62",3,"78.2",-25,"96.3",2413,"6.2",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.28",,,,,,,,47,6,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",228,"0","0","81.7","7.3",,"0","88.0",-2,-2,0.257,0.257,25,26,25,26,1,2,3,1,,4,"2.14","1.44","1.44","21.5",-10.70847141450262,-2.200411160785656,43.11776372089926,28.2033966372125,25.554897499924877
"SI","2025-10-20","96.7","-1.64","4.92","Woo, Bryan",665489,693433,,"foul",,,,,4,"Foul","L","R","R","TOR","SEA","S",,,2,2,2025,"-1.28","0.39",-0.6398963034818452,2.771972853902008,,,,0,6,"Bot",,,,,,,5.566631949950997,-140.81053387927574,-1.0597543392809912,-18.292181666150704,32.01734338945273,-26.923271280851807,"3.64","1.62",,,,"96.5",2383,"6.2",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.34",,,,,,,,47,5,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",223,"0","0","79.5","7.3",,"0",,-2,-2,0.257,0.257,25,26,25,26,1,2,3,1,,4,"2.04","1.28","1.28","19.3",-3.2320012875868187,-3.583598697275465,29.904220192523074,27.29114243969842,30.337204723728835
"ST","2025-10-20","88.1","-1.65","4.81","Woo, Bryan",665489,693433,,"ball",,,,,14,"Ball","L","R","R","TOR","SEA","B",,,1,2,2025,"0.82","0.35",1.78335761011312,1.2763952216256875,,,,0,6,"Bot",,,,,,,6.603356508482253,-128.1729429075638,-3.1626805594442002,7.502714764558548,28.739069216509755,-27.84279107291465,"3.64","1.59",,,,"87.5",2532,"6.1",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.36",,,,,,,,47,4,"Sweeper",1,3,1,3,3,1,1,3,"Standard","Standard",71,"0.006","0.043",,,,"-0.043",,-2,-2,0.251,0.251,25,26,25,26,1,2,3,1,,4,"2.61","-0.82","-0.82","17.1",,,,,
"SI","2025-10-20","95.5","-1.76","4.84","Woo, Bryan",665489,693433,,"swinging_strike",,,,,13,"Swinging Strike","L","R","R","TOR","SEA","S",,,1,1,2025,"-1.45","0.22",-1.0855918121473092,1.5705011504638715,,,,0,6,"Bot",,,,,,,5.034477433150416,-138.98603112346123,-3.462006190689544,-19.88489204043043,33.13023503376756,-28.697964442421988,"3.64","1.62",,,,"95.4",2336,"6.3",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.16",,,,,,,,47,3,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",233,"-0.007","-0.061","82.9","8.4",,"0.061",,-2,-2,0.258,0.258,25,26,25,26,1,2,3,1,,4,"2.29","1.45","1.45","20.8",6.622977402146546,-22.886257260034178,37.70258888409918,23.544278116006723,39.59227435266319
"FF","2025-10-20","96.7","-1.67","4.92","Woo, Bryan",665489,693433,,"called_strike",,,,,3,"Called Strike","L","R","R","TOR","SEA","S",,,1,0,2025,"-0.67","1.3",0.48276159929852236,3.351471470001615,,,,0,6,"Bot",,,,,,,7.255157888799352,-140.6273725036894,-1.5796563420268233,-10.596311316860383,32.687695990564045,-14.790913103656807,"3.64","1.69",,,,"96.4",2261,"6.2",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.29",,,,,,,,47,2,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",227,"-0.008","-0.05",,,,"0.05",,-2,-2,0.266,0.266,25,26,25,26,1,2,3,1,,4,"1.14","0.67","0.67","22.0",,,,,
"SI","2025-10-20","96.9","-1.61","4.83","Woo, Bryan",665489,693433,,"ball",,,,,13,"Ball","L","R","R","TOR","SEA","B",,,0,0,2025,"-1.35","0.32",-0.34679466721243957,1.1995399050445688,,,,0,6,"Bot",,,,,,,6.445097142629875,-140.97192808326608,-4.852351568503679,-19.43183359317517,33.50742838789783,-27.016676169321254,"3.64","1.53",,,,"96.8",2301,"6.3",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.16",,,,,,,,47,1,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",230,"0.006","0.041",,,,"-0.041",,-2,-2,0.26,0.26,25,26,25,26,1,2,3,1,,4,"2.12","1.35","1.35","21.2",,,,,
"FF","2025-10-20","96","-1.51","5.05","Woo, Bryan",664770,693433,"grounded_into_double_play","hit_into_play",,,,,4,"Nathan Lukes grounds into a double play, shortstop J.P. Crawford to first baseman Josh Naylor. Andrés Giménez out at 2nd. Nathan Lukes out at 1st.","L","L","R","TOR","SEA","X",6,"ground_ball",1,1,2025,"-0.71","1.1",-0.6345350202272603,2.3834152341544286,,,665926,1,5,"Bot",119.35,149.86,,,,,3.9156025926015903,-139.73419635321312,-3.899120583517135,-10.149624564898405,34.3788412124981,-17.130502462422854,"3.35","1.55",6,"95.3",-20,"95.6",2210,"6.3",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.23",0.089,0.077,"0",1,0,0,2,43,3,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",229,"-0.07","-0.297","65.4","6.6",0.089,"0.297","95.3",-2,-2,0.291,0.291,25,30,25,31,1,2,3,1,,4,"1.39","0.71","-0.71","25.3",9.489465556004733,20.378083846028286,23.142076179315204,48.07579883136615,16.88643723543089
"FF","2025-10-20","96.9","-1.66","4.96","Woo, Bryan",664770,693433,,"ball",,,,,11,"Ball","L","L","R","TOR","SEA","B",,,0,1,2025,"-0.73","1.2",-0.49022813674831167,3.8569880855475445,,,665926,1,5,"Bot",,,,,,,4.8248310942771635,-141.0196507595127,-0.10147837394985704,-10.894923235650161,34.81143566815761,-16.468346224724403,"3.34","1.58",,,,"96.9",2436,"6.5",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.04",,,,,,,,43,2,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",225,"0.004","0.019",,,,"-0.019",,-2,-2,0.287,0.287,25,30,25,31,1,2,3,1,,4,"1.24","0.73","-0.73","23.7",,,,,
"FF","2025-10-20","96.7","-1.67","4.97","Woo, Bryan",664770,693433,,"foul",,,,,12,"Foul","L","L","R","TOR","SEA","S",,,0,0,2025,"-0.63","1.19",0.8883852305310287,2.7817430678789448,,,665926,1,5,"Bot",,,,,,,8.284561033637868,-140.46438890039718,-2.9167026721617453,-10.430357612004661,36.381006226819856,-16.008308600729343,"3.35","1.55",5,"78.2",-28,"96.5",2172,"6.6",813037,663728,647304,660844,553993,641487,668227,677594,645302,"53.93",,,,,,,,43,1,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",227,"-0.006","-0.04","71.5","6.4",,"0.04","88.0",-2,-2,0.293,0.293,25,30,25,31,1,2,3,1,,4,"1.28","0.63","-0.63","22.6",18.92919116027016,-8.346818553007301,22.833337837548196,29.682592981189618,32.4114260050991
"ST","2025-10-20","85.2","-1.56","4.73","Woo, Bryan",543807,693433,"strikeout","swinging_strike",,,,,14,"George Springer strikes out swinging.","L","R","R","TOR","SEA","S",2,,0,2,2025,"0.74","0.24",1.5204698865221147,1.7898304244767198,,,665926,0,5,"Bot",,,,,,,5.77722194049891,-123.8694705075119,-1.0085222497975785,6.344141062293572,26.977372880404634,-29.777491902346377,"3.54","1.64",,,,"85.5",2453,"6.7",813037,663728,647304,660844,553993,641487,668227,677594,645302,"53.78",,0,"0",1,0,0,,42,3,"Sweeper",1,3,1,3,3,1,1,3,"Standard","Standard",73,"-0.033","-0.148","59.8","8.5",,"0.148",,-2,-2,0.326,0.326,25,35,25,36,1,2,3,1,,4,"2.93","-0.74","-0.74","16.5",32.79533315992109,-34.10988559709638,37.09307544598252,51.877125624392846,46.17362555414131
"FF","2025-10-20","96.7","-1.47","4.91","Woo, Bryan",543807,693433,,"swinging_strike",,,,,14,"Swinging Strike","L","R","R","TOR","SEA","S",,,0,1,2025,"-0.64","1.32",0.9838392137850211,2.0355155671474714,,,665926,0,5,"Bot",,,,,,,8.080195763181981,-140.38232890402983,-5.093393758807252,-10.493982044832313,35.64593377045402,-13.721947808276784,"3.54","1.64",,,,"97.1",2446,"6.9",813037,663728,647304,660844,553993,641487,668227,677594,645302,"53.6",,,,,,,,42,2,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",224,"-0.01","-0.053","67.6","7.8",,"0.053",,-2,-2,0.336,0.336,25,35,25,36,1,2,3,1,,4,"1.15","0.64","0.64","24.4",13.607630072945279,9.24574032298063,40.21650830587809,47.55113256301868,12.564417673021504
"SI","2025-10-20","96.4","-1.68","4.88","Woo, Bryan",543807,693433,,"foul",,,,,8,"Foul","L","R","R","TOR","SEA","S",,,0,0,2025,"-1.42","0.47",-0.15218974354316694,2.0871012000285676,,,665926,0,5,"Bot",,,,,,,7.289481343852713,-140.10897804008144,-2.8977636989743707,-20.323399638161636,33.05138183089746,-25.499916204242133,"3.54","1.64",286,"88.6",38,"96.2",2316,"6.3",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.15",,,,,,,,42,1,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",229,"-0.007","-0.043","72.5","6.8",,"0.043","88.6",-2,-2,0.343,0.343,25,35,25,36,1,2,3,1,,4,"2","1.42","1.42","23.4",1.6150175135201041,13.288272469027408,41.35636825022065,33.87652334363955,12.832126204763917
"FF","2025-10-20","95.7","-1.56","5.01","Woo, Bryan",665926,693433,"walk","ball",,,,,12,"Andrés Giménez walks.","L","L","R","TOR","SEA","B",,,3,1,2025,"-0.73","1.33",1.3629185392599494,2.8709576125838554,,,,0,5,"Bot",,,,,,,9.508778693157737,-138.96540366633067,-3.0214958700606265,-11.60490485207484,32.6702923102894,-14.48487392629283,"3.31","1.61",,,,"96.9",2290,"7.2",813037,663728,647304,660844,553993,641487,668227,677594,645302,"53.29",,0.691497,"0.7",1,0,0,,41,5,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",233,"0.032","0.262",,,,"-0.262",,-2,-2,0.311,0.311,25,26,25,27,1,1,3,1,,4,"1.18","0.73","-0.73","25.2",,,,,
"FF","2025-10-20","95.8","-1.65","5","Woo, Bryan",665926,693433,,"called_strike",,,,,8,"Called Strike","L","L","R","TOR","SEA","S",,,3,0,2025,"-0.87","1.14",0.11081630548759736,1.9500242620859005,,,,0,5,"Bot",,,,,,,6.591549476983833,-139.23132957226127,-4.9697622362211105,-12.808185755834913,33.75773404272606,-16.38349444863585,"3.22","1.44",,,,"95.4",2152,"6.3",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.19",,,,,,,,41,4,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",230,"-0.01","-0.09",,,,"0.09",,-2,-2,0.321,0.321,25,26,25,27,1,1,3,1,,4,"1.36","0.87","-0.87","25.1",,,,,
"FF","2025-10-20","95","-1.57","4.93","Woo, Bryan",665926,693433,,"ball",,,,,12,"Ball","L","L","R","TOR","SEA","B",,,2,0,2025,"-0.69","1.34",1.3552034699226991,3.0337573202998414,,,,0,5,"Bot",,,,,,,9.211003377544031,-138.0066899266402,-2.2393835638332757,-11.043036780901192,33.25286585666643,-14.888799416411885,"3.22","1.58",,,,"94.6",2416,"6.4",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.14",,,,,,,,41,3,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",231,"0.016","0.152",,,,"-0.152",,-2,-2,0.305,0.305,25,26,25,27,1,1,3,1,,4,"1.22","0.69","-0.69","17.3",,,,,
"FF","2025-10-20","95.5","-1.71","4.89","Woo, Bryan",665926,693433,,"ball",,,,,14,"Ball","L","L","R","TOR","SEA","B",,,1,0,2025,"-0.89","1.21",0.8704311207492866,1.7887620613658999,,,,0,5,"Bot",,,,,,,8.794785077964695,-138.68520240029665,-5.198822054982533,-13.579946599158509,33.65156318594237,-15.556093027850254,"3.32","1.47",,,,"95.1",2260,"6.4",813037,663728,647304,660844,553993,641487,668227,677594,645302,"54.12",,,,,,,,41,2,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",232,"0.011","0.077",,,,"-0.077",,-2,-2,0.294,0.294,25,26,25,27,1,1,3,1,,4,"1.32","0.89","-0.89","26.9",,,,,
"FF","2025-10-20","96","-1.58","4.96","Woo, Bryan",665926,693433,,"ball",,,,,14,"Ball","L","L","R","TOR","SEA","B",,,0,0,2025,"-0.73","1.27",0.5602638311609144,1.210452823941663,,,,0,5,"Bot",,,,,,,7.349542779208349,-139.42293305983887,-7.179209619336055,-11.27745759764305,33.62969422365329,-14.183925335342474,"3.23","1.43",,,,"96",2269,"6.6",813037,663728,647304,660844,553993,641487,668227,677594,645302,"53.92",,,,,,,,41,1,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",228,"0.005","0.041",,,,"-0.041",,-2,-2,0.289,0.289,25,26,25,27,1,1,3,1,,4,"1.23","0.73","-0.73","24.2",,,,,
"ST","2025-10-17","83.9","-1.28","4.77","Woo, Bryan",672386,693433,"field_out","hit_into_play",,,,,3,"Alejandro Kirk grounds out softly, pitcher Bryan Woo to first baseman Josh Naylor.","L","R","R","SEA","TOR","X",1,"ground_ball",0,1,2025,"0.94","0.39",0.43618022763205533,2.7872423904012575,,694388,665489,2,7,"Top",122.5,192.57,,,,,2.115056246282484,-122.14310915337454,1.0898870478203677,8.974930100822728,24.972278990792777,-28.770655403331606,"3.12","1.48",1,"52.5",-71,"84.1",2553,"6.5",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.04",0.253,0.173,"0",1,0,0,1,56,2,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",71,"0.042","-0.235",,,0.257,"0.235","88.0",-1,1,0.322,0.6779999999999999,25,26,25,27,2,3,28,1,3,2,"2.86","-0.94","-0.94","21.9",,,,,
"ST","2025-10-17","85.8","-1.72","4.75","Woo, Bryan",672386,693433,,"foul",,,,,6,"Foul","L","R","R","SEA","TOR","S",,,0,0,2025,"0.8","0.57",0.47591542250365937,2.3310968178818046,,694388,665489,2,7,"Top",,,,,,,3.5898534548202012,-124.9435756430574,-0.6135620432051236,7.602609175097004,25.377755240048124,-26.34042642523158,"3.12","1.48",188,"73.4",60,"86",2535,"6.4",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.08",,,,,,,,56,1,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",69,"0.007","-0.047",,,,"0.047","88.0",-1,1,0.315,0.685,25,26,25,27,2,3,28,1,3,2,"2.53","-0.8","-0.8","17.7",,,,,
"FF","2025-10-17","96.6","-1.47","4.99","Woo, Bryan",664770,693433,"field_out","hit_into_play",,,,,5,"Nathan Lukes grounds out, third baseman Eugenio Suárez to first baseman Josh Naylor. Joey Loperfido to 2nd.","L","L","R","SEA","TOR","X",5,"ground_ball",1,1,2025,"-1.1","1.35",0.0005498133881369771,2.3956933853625886,,,694388,1,7,"Top",118.97,174.82,,,,,6.412972502910778,-140.4458372854781,-4.38561073996426,-15.98039204068488,32.45996266087287,-13.556912303667689,"3.35","1.56",2,"64.6",-52,"96.5",2459,"6.4",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.15",0.253,0.226,"0",1,0,0,2,54,3,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",231,"0.016","-0.297",,,0.265,"0.297","88.0",-1,1,0.308,0.692,25,30,25,31,1,3,28,1,3,2,"1.1","1.1","-1.1","20.9",,,,,
"FF","2025-10-17","96.2","-1.53","4.96","Woo, Bryan",664770,693433,,"foul",,,,,1,"Foul","L","L","R","SEA","TOR","S",,,1,0,2025,"-1.11","1.24",-0.5578376273663792,3.0355726663575298,,,694388,1,7,"Top",,,,,,,5.134279402563368,-139.96898877122032,-2.269009719771495,-15.802485825670644,34.86149017062713,-15.704546206714099,"3.35","1.56",254,"80",26,"96.1",2388,"6.5",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54",,,,,,,,54,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",228,"0.006","-0.056",,,,"0.056","88.0",-1,1,0.302,0.698,25,30,25,31,1,3,28,1,3,2,"1.25","1.11","-1.11","21.9",,,,,
"SI","2025-10-17","94.4","-1.35","4.95","Woo, Bryan",664770,693433,,"ball",,,,,14,"Ball","L","L","R","SEA","TOR","B",,,0,0,2025,"-1.51","0.48",1.0151687637217948,2.317585148107476,,,694388,1,7,"Top",,,,,,,9.560688345116825,-137.12740984686906,-2.1736082701025117,-21.18917957550672,32.06442515074371,-25.865432234006843,"3.45","1.59",,,,"94.5",2370,"6.6",813039,663728,647304,660844,553993,641487,668227,677594,686527,"53.93",,,,,,,,54,1,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",226,"-0.004","0.035",,,,"-0.035",,-1,1,0.306,0.694,25,30,25,31,1,3,28,1,3,2,"2.1","1.51","-1.51","21.3",,,,,
"SI","2025-10-17","95.6","-1.58","4.91","Woo, Bryan",543807,693433,"hit_by_pitch","hit_by_pitch",,,,,13,"George Springer hit by pitch.","L","R","R","SEA","TOR","B",,,1,1,2025,"-1.49","0.58",-1.9153210299015835,1.7411901010702007,,,,1,7,"Top",,,,,,,2.501051884776226,-139.13338991474805,-3.9854013888161974,-19.870434643715658,34.39667022360565,-23.91368398616841,"3.53","1.62",,,,"95.3",2352,"6.3",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.17",,0.722289,"0.7",1,0,0,,53,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",231,"-0.027","0.428",,,,"-0.428",,-1,1,0.333,0.667,25,35,25,36,1,3,28,1,3,2,"1.93","1.49","1.49","21.6",,,,,
"ST","2025-10-17","84.4","-1.6","4.71","Woo, Bryan",543807,693433,,"called_strike",,,,,14,"Called Strike","L","R","R","SEA","TOR","S",,,1,0,2025,"0.86","0.09",0.1350461428240094,1.5477040547492265,,,,1,7,"Top",,,,,,,2.3248573323786137,-122.8707630052996,-1.1561692047220733,8.210029434872771,25.010135783936896,-31.281989589563505,"3.53","1.77",,,,"84.4",2566,"6.4",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.15",,,,,,,,53,2,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",73,"0.004","-0.049",,,,"0.049",,-1,1,0.329,0.671,25,35,25,36,1,3,28,1,3,2,"3.12","-0.86","-0.86","19.7",,,,,
"SI","2025-10-17","94.6","-1.55","4.85","Woo, Bryan",543807,693433,,"ball",,,,,13,"Ball","L","R","R","SEA","TOR","B",,,0,0,2025,"-1.48","0.35",-1.6079270791567584,2.374182980230179,,,,1,7,"Top",,,,,,,3.138768950143677,-137.69624701943596,-1.5213695391006394,-19.477644591394846,32.75902011496392,-27.578831418791697,"3.63","1.75",,,,"94.3",2228,"6.2",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.26",,,,,,,,53,1,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",229,"-0.003","0.039",,,,"-0.039",,-1,1,0.332,0.6679999999999999,25,35,25,36,1,3,28,1,3,2,"2.21","1.48","1.48","20.0",,,,,
"FF","2025-10-17","95.3","-1.49","4.9","Woo, Bryan",665926,693433,"field_out","hit_into_play",,,,,7,"Andrés Giménez grounds out, second baseman Leo Rivas to first baseman Josh Naylor.","L","L","R","SEA","TOR","X",4,"ground_ball",0,1,2025,"-0.83","1.17",-0.3830596645949933,1.854148091118695,,,,0,7,"Top",148.48,140.98,,,,,4.798093480270705,-138.61500202511738,-4.978646528782313,-11.830204840364669,32.90924479160578,-16.20888677571783,"3.32","1.51",78,"101.2",3,"95.4",2241,"6.5",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.01",0.499,0.449,"0",1,0,0,4,52,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",228,"0.02","-0.22",,,0.534,"0.22","101.2",-1,1,0.312,0.688,25,26,25,27,1,2,28,1,3,2,"1.36","0.83","-0.83","24.4",,,,,
"FF","2025-10-17","95.7","-1.64","4.98","Woo, Bryan",665926,693433,,"foul",,,,,8,"Foul","L","L","R","SEA","TOR","S",,,0,0,2025,"-0.92","1.11",-0.26667067921093035,1.941674404653975,,,,0,7,"Top",,,,,,,5.7154372043500805,-139.15139813252284,-4.8517982101738095,-13.289864592730327,34.87923860281196,-16.840498307540987,"3.32","1.51",251,"83",39,"95.4",2328,"6.4",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.09",,,,,,,,52,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",230,"0.004","-0.039",,,,"0.039","88.0",-1,1,0.308,0.692,25,26,25,27,1,2,28,1,3,2,"1.4","0.92","-0.92","23.3",,,,,
"SI","2025-10-17","96.5","-1.5","4.86","Woo, Bryan",643396,693433,"field_out","hit_into_play",,,,,4,"Isiah Kiner-Falefa grounds out, pitcher Bryan Woo to first baseman Josh Naylor.","L","R","R","SEA","TOR","X",1,"ground_ball",2,2,2025,"-1.41","0.35",-0.653151213649114,2.1751089770786733,676391,,,2,6,"Top",128.38,179.43,,,,,5.474240894195283,-140.3455612169813,-2.3422229380204387,-19.91934716003821,33.46435293775443,-27.24210205913865,"3.22","1.48",3,"60.7",-35,"96.3",2406,"6.3",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.15",0.106,0.102,"0",1,0,0,2,46,5,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",228,"0.04","-0.195",,,0.115,"0.195","88.0",-1,1,0.356,0.644,25,30,25,30,1,2,28,1,3,2,"2.11","1.41","1.41","21.7",,,,,
"ST","2025-10-17","85.9","-1.72","4.73","Woo, Bryan",643396,693433,,"swinging_strike",,,,,14,"Swinging Strike","L","R","R","SEA","TOR","S",,,2,1,2025,"0.85","0.72",1.2695320409355664,2.02186370644369,676391,,,2,6,"Top",,,,,,,5.36696887931126,-124.90332025584578,-1.5090300608872842,7.516544884193786,29.126554699473477,-24.62897111927628,"3.22","1.48",,,,"85.5",2616,"6.4",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.06",,,,,,,,46,4,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",65,"0.006","-0.083",,,,"0.083",,-1,1,0.35,0.65,25,30,25,30,1,2,28,1,3,2,"2.42","-0.85","-0.85","19.7",,,,,
"SI","2025-10-17","96.5","-1.65","4.84","Woo, Bryan",643396,693433,,"ball",,,,,13,"Ball","L","R","R","SEA","TOR","B",,,1,1,2025,"-1.45","0.24",-1.596186047681072,1.9785773895046308,676391,,,2,6,"Top",,,,,,,3.4429098445467465,-140.5360408152177,-2.5687579425157723,-19.925916608875344,33.514621184036585,-28.66131879220002,"3.3","1.45",,,,"96.5",2415,"6.3",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.15",,,,,,,,46,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",229,"-0.003","0.018",,,,"-0.018",,-1,1,0.353,0.647,25,30,25,30,1,2,28,1,3,2,"2.22","1.45","1.45","21.3",,,,,
"FF","2025-10-17","96.7","-1.68","4.84","Woo, Bryan",643396,693433,,"called_strike",,,,,5,"Called Strike","L","R","R","SEA","TOR","S",,,1,0,2025,"-1.06","1.2",0.15804473226325588,2.353648759203553,676391,,,2,6,"Top",,,,,,,7.325877582331441,-140.51923868325824,-3.752823937858564,-15.773277110706982,35.26243811093026,-15.66015442879808,"3.26","1.53",,,,"96.4",2297,"6.5",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.05",,,,,,,,46,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",228,"0.003","-0.042",,,,"0.042",,-1,1,0.35,0.65,25,30,25,30,1,2,28,1,3,2,"1.26","1.06","1.06","20.9",,,,,
"FF","2025-10-17","96.4","-1.7","4.93","Woo, Bryan",643396,693433,,"ball",,,,,1,"Ball","L","R","R","SEA","TOR","B",,,0,0,2025,"-0.85","1.18",-0.700900270939487,3.4054516479482713,676391,,,2,6,"Top",,,,,,,4.609925827208686,-140.33047090705526,-1.1311095496586279,-12.341753965861601,33.83042197658876,-16.632710051279652,"3.29","1.46",,,,"96.5",2212,"6.5",813039,663728,647304,660844,553993,641487,668227,677594,686527,"54.04",,,,,,,,46,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",228,"-0.001","0.028",,,,"-0.028",,-1,1,0.351,0.649,25,30,25,30,1,2,28,1,3,2,"1.29","0.85","0.85","22.3",,,,,
